CHIAVE,ID_NOTA,ELEMENTO_IT,ATTIVITA_IT,COMBO_DIRETTA_IT,COMBO_PARLATA_IT,ATECO2025,IT_INDEX_CLEAN
6056.0,,calendari,edizione,"calendari, edizione",edizione di calendari,58.19.00,"calendari, edizione"
6057.0,,cartoline,edizione,"cartoline, edizione",edizione di cartoline,58.19.00,"cartoline, edizione"
6058.0,,cataloghi,edizione,"cataloghi, edizione",edizione di cataloghi,58.19.00,"cataloghi, edizione"
6059.0,,compendi farmaceutici,edizione,"compendi farmaceutici, edizione",edizione di compendi farmaceutici,58.19.00,"compendi farmaceutici, edizione"
6060.0,,directory,edizione,"directory, edizione",edizione di directory,58.19.00,"directory, edizione"
6061.0,,elenchi,edizione,"elenchi, edizione",edizione di elenchi,58.19.00,"elenchi, edizione"
6062.0,,formulari,edizione,"formulari, edizione",edizione di formulari,58.19.00,"formulari, edizione"
6063.0,,foto,edizione,"foto, edizione",edizione di foto,58.19.00,"foto, edizione"
6064.0,,incisioni,edizione,"incisioni, edizione",edizione di incisioni,58.19.00,"incisioni, edizione"
6065.0,,mailing list,edizione,"mailing list, edizione",edizione di mailing list,58.19.00,"mailing list, edizione"
6066.0,,manifesti,edizione,"manifesti, edizione",edizione di manifesti,58.19.00,"manifesti, edizione"
6067.0,,materiale pubblicitario non rilegati,edizione,"materiale pubblicitario non rilegati, edizione",edizione di materiale pubblicitario non rilegati,58.19.00,"materiale pubblicitario non rilegati, edizione"
6068.0,,raccolte,edizione,"raccolte, edizione",edizione di raccolte,58.19.00,"raccolte, edizione"
6069.0,,riproduzioni di opere d'arte,edizione,"riproduzioni di opere d'arte, edizione",edizione di riproduzioni di opere d'arte,58.19.00,"riproduzioni di opere arte, edizione"
6070.0,,statistiche,edizione,"statistiche, edizione",edizione di statistiche,58.19.00,"statistiche, edizione"
6071.0,,testi di legge,edizione,"testi di legge, edizione",edizione di testi di legge,58.19.00,"testi di legge, edizione"
6072.0,,volantini,edizione,"volantini, edizione",edizione di volantini,58.19.00,"volantini, edizione"
6073.0,,giochi,edizione pubblicazione,"giochi, edizione pubblicazione",edizione pubblicazione di giochi,58.19.00,"giochi, edizione pubblicazione"
6074.0,,giochi da tavolo,edizione pubblicazione,"giochi da tavolo, edizione pubblicazione",edizione pubblicazione di giochi da tavolo,58.19.00,"giochi da tavolo, edizione pubblicazione"
6075.0,,videogiochi,edizione,"videogiochi, edizione",edizione di videogiochi,58.21.00,"videogiochi, edizione"
6076.0,,videogiochi per qualsiasi piattaforma,edizione,"videogiochi per qualsiasi piattaforma, edizione",edizione di videogiochi per qualsiasi piattaforma,58.21.00,"videogiochi per qualsiasi piattaforma, edizione"
6077.0,,acquisti in-app da parte dell'editore,fornitura,"acquisti in-app da parte dell'editore, fornitura",fornitura di acquisti in-app da parte dell'editore,58.21.00,"acquisti in app da parte editore, fornitura"
6078.0,,giochi online in-game,fornitura,"giochi online in-game, fornitura",fornitura di giochi online in-game,58.21.00,"giochi online in game, fornitura"
6080.0,,altri software,edizione,"altri software, edizione",edizione di altri software,58.29.00,"altri software, edizione"
6081.0,,applicazioni aziendali,edizione,"applicazioni aziendali, edizione",edizione di applicazioni aziendali,58.29.00,"applicazioni aziendali, edizione"
6082.0,,sistemi operativi,edizione,"sistemi operativi, edizione",edizione di sistemi operativi,58.29.00,"sistemi operativi, edizione"
6083.0,,software di modellazione,edizione,"software di modellazione, edizione",edizione di software di modellazione,58.29.00,"software di modellazione, edizione"
6084.0,,software di tecnologie finanziarie,edizione,"software di tecnologie finanziarie, edizione",edizione di software di tecnologie finanziarie,58.29.00,"software di tecnologie finanziarie, edizione"
6085.0,,software per la sicurezza informatica,edizione,"software per la sicurezza informatica, edizione",edizione di software per la sicurezza informatica,58.29.00,"software per la sicurezza informatica, edizione"
6089.0,,produzione cinematografica,attività,"produzione cinematografica, attività",attività di produzione cinematografica,59.11.00,"produzione cinematografica, attività"
6090.0,,programmi cinematografici,produzione,"programmi cinematografici, produzione",produzione di programmi cinematografici,59.11.00,"programmi cinematografici, produzione"
6091.0,,filmati pubblicitari,produzione,"filmati pubblicitari, produzione",produzione di filmati pubblicitari,59.11.00,"filmati pubblicitari, produzione"
6093.0,,opere audiovisive animate,produzione,"opere audiovisive animate, produzione",produzione di opere audiovisive animate,59.11.00,"opere audiovisive animate, produzione"
6094.0,,video podcast,produzione,"video podcast, produzione",produzione di video podcast,59.11.00,"video podcast, produzione"
6095.0,,vlog video blog,produzione,"vlog video blog, produzione",produzione di vlog video blog,59.11.00,"vlog video blog, produzione"
6096.0,,stock footage,le cineteche,"stock footage, le cineteche",le cineteche di stock footage,59.12.00,"stock footage, le cineteche"
6098.0,,doppiaggio,attività,"doppiaggio, attività",attività di doppiaggio,59.12.00,"doppiaggio, attività"
6099.0,,pellicole cinematografiche,lavorazione,"pellicole cinematografiche, lavorazione",lavorazione di pellicole cinematografiche,59.12.00,"pellicole cinematografiche, lavorazione"
6100.0,,montaggio,attività,"montaggio, attività",attività di montaggio,59.12.00,"montaggio, attività"
6101.0,,post produzione cinematografica,attività,"post produzione cinematografica, attività",attività di post-produzione cinematografica,59.12.00,"post produzione cinematografica, attività"
6102.0,,titoli di coda,realizzazione,"titoli di coda, realizzazione",realizzazione di titoli di coda,59.12.00,"titoli di coda, realizzazione"
6103.0,,pellicole cinematografiche per la distribuzione cinematografica,riproduzione,"pellicole cinematografiche per la distribuzione cinematografica, riproduzione",riproduzione di pellicole cinematografiche per la distribuzione cinematografica,59.12.00,"pellicole cinematografiche per la distribuzione cinematografica, riproduzione"
6104.0,,sottotitolazione,attività,"sottotitolazione, attività",attività di sottotitolazione,59.12.00,"sottotitolazione, attività"
6106.0,,titolazione,attività,"titolazione, attività",attività di titolazione,59.12.00,"titolazione, attività"
6109.0,,distribuzione cinematografica,attività,"distribuzione cinematografica, attività",attività di distribuzione cinematografica,59.13.00,"distribuzione cinematografica, attività"
6110.0,,produzioni quali opere cinematografiche,distribuzione,"produzioni quali opere cinematografiche, distribuzione",distribuzione di produzioni quali opere cinematografiche,59.13.00,"produzioni quali opere cinematografiche, distribuzione"
6111.0,,proiezione cinematografica,attività,"proiezione cinematografica, attività",attività di proiezione cinematografica,59.14.00,"proiezione cinematografica, attività"
6113.0,,registrazione sonora,attività,"registrazione sonora, attività",attività di registrazione sonora,59.20.10,"registrazione sonora, attività"
6115.0,,registrazioni sonore master copie originali,produzione,"registrazioni sonore master copie originali, produzione",produzione di registrazioni sonore master copie originali,59.20.10,"registrazioni sonore master copie originali, produzione"
6116.0,,audio per film,servizi,"audio per film, servizi",servizi di audio per film,59.20.10,"audio per film, servizi"
6117.0,,podcast audio,servizi,"podcast audio, servizi",servizi di podcast audio,59.20.10,"podcast audio, servizi"
6118.0,,programmi radiofonici registrati cioè non in diretta,produzione,"programmi radiofonici registrati cioè non in diretta, produzione",produzione di programmi radiofonici registrati cioè non in diretta,59.20.10,"programmi radiofonici registrati cioè non in diretta, produzione"
6119.0,,registrazione sonora,servizi,"registrazione sonora, servizi",servizi di registrazione sonora,59.20.10,"registrazione sonora, servizi"
6122.0,,diritti d'autore per composizioni musicali,registrazione,"diritti d'autore per composizioni musicali, registrazione",registrazione di diritti d'autore per composizioni musicali,59.20.20,"diritti autore per composizioni musicali, registrazione"
6123.0,,libri di musica,edizione,"libri di musica, edizione",edizione di libri di musica,59.20.20,"libri di musica, edizione"
6124.0,,spartiti,edizione,"spartiti, edizione",edizione di spartiti,59.20.20,"spartiti, edizione"
6125.0,,edizione musicale,,"edizione musicale, ",edizione musicale,59.20.20,"edizione musicale, "
6127.0,,distribuzione di audio,attività,"distribuzione di audio, attività",attività di distribuzione di audio,60.10.00,"distribuzione di audio, attività"
6129.0,,trasmissione radiofonica,attività,"trasmissione radiofonica, attività",attività di trasmissione radiofonica,60.10.00,"trasmissione radiofonica, attività"
6130.0,,segnali audio,diffusione,"segnali audio, diffusione",diffusione di segnali audio,60.10.00,"segnali audio, diffusione"
6131.0,,programmi radiofonici,messa in onda,"programmi radiofonici, messa in onda",messa in onda di programmi radiofonici,60.10.00,"programmi radiofonici, messa in onda"
6135.0,,podcast in diretta,trasmissione,"podcast in diretta, trasmissione",trasmissione di podcast in diretta,60.10.00,"podcast in diretta, trasmissione"
6136.0,,distribuzione di video,attività,"distribuzione di video, attività",attività di distribuzione di video,60.20.00,"distribuzione di video, attività"
6137.0,,trasmissione televisive,attività,"trasmissione televisive, attività",attività di trasmissione televisive,60.20.00,"trasmissione televisive, attività"
6138.0,,documentari,creazione,"documentari, creazione",creazione di documentari,60.20.00,"documentari, creazione"
6139.0,,programmi televisivi completi,creazione,"programmi televisivi completi, creazione",creazione di programmi televisivi completi,60.20.00,"programmi televisivi completi, creazione"
6140.0,,canali video on demand,programmazione,"canali video on demand, programmazione",programmazione di canali video on demand,60.20.00,"canali video on demand, programmazione"
6141.0,,distribuzione in streaming,servizi,"distribuzione in streaming, servizi",servizi di distribuzione in streaming,60.20.00,"distribuzione in streaming, servizi"
6142.0,,video non connessi all'edizione,download,"video non connessi all'edizione, download",download di video non connessi all'edizione,60.20.00,"video non connessi edizione, download"
6144.0,,spettacoli ed eventi dal vivo,trasmissione,"spettacoli ed eventi dal vivo, trasmissione",trasmissione di spettacoli ed eventi dal vivo,60.20.00,"spettacoli ed eventi dal vivo, trasmissione"
6145.0,,agenzie di stampa,attività,"agenzie di stampa, attività",attività delle agenzie di stampa,60.31.00,"agenzie di stampa, attività"
6147.0,,syndication,attività,"syndication, attività",attività di syndication,60.31.00,"syndication, attività"
6148.0,,contenuti,distribuzione,"contenuti, distribuzione",distribuzione di contenuti,60.39.00,"contenuti, distribuzione"
6151.0,,siti wiki,attività,"siti wiki, attività",attività di siti wiki,60.39.00,"siti wiki, attività"
6153.0,,software,fornitura online,"software, fornitura online",fornitura online di software,60.39.00,"software, fornitura online"
6154.0,,siti di giochi,gestione,"siti di giochi, gestione",gestione di siti di giochi,60.39.00,"siti di giochi, gestione"
6156.0,,contenuti in blog,pubblicazione,"contenuti in blog, pubblicazione",pubblicazione di contenuti in blog,60.39.00,"contenuti in blog, pubblicazione"
6157.0,,telecomunicazioni fisse,attività,"telecomunicazioni fisse, attività",attività di telecomunicazioni fisse,61.10.01,"telecomunicazioni fisse, attività"
6158.0,,telecomunicazioni mobili,attività,"telecomunicazioni mobili, attività",attività di telecomunicazioni mobili,61.10.02,"telecomunicazioni mobili, attività"
6159.0,,telecomunicazioni satellitari,attività,"telecomunicazioni satellitari, attività",attività di telecomunicazioni satellitari,61.10.03,"telecomunicazioni satellitari, attività"
6160.0,,rivendita di telecomunicazioni,attività,"rivendita di telecomunicazioni, attività",attività di rivendita di telecomunicazioni,61.20.00,"rivendita di telecomunicazioni, attività"
6163.0,,capacità di rete,rivendita,"capacità di rete, rivendita",rivendita di capacità di rete,61.20.00,"capacità di rete, rivendita"
6164.0,,telecomunicazioni fisse,rivendita,"telecomunicazioni fisse, rivendita",rivendita di telecomunicazioni fisse,61.20.00,"telecomunicazioni fisse, rivendita"
6168.0,,servizi di accesso telefonico,erogazione,"servizi di accesso telefonico, erogazione",erogazione di servizi di accesso telefonico,61.20.00,"servizi di accesso telefonico, erogazione"
6171.0,,servizi di accesso a internet,erogazione,"servizi di accesso a internet, erogazione",erogazione di servizi di accesso a internet,61.90.10,"servizi di accesso a internet, erogazione"
6173.0,,servizi di messaggistica,erogazione,"servizi di messaggistica, erogazione",erogazione di servizi di messaggistica,61.90.20,"servizi di messaggistica, erogazione"
6174.0,,servizi di notifica,erogazione,"servizi di notifica, erogazione",erogazione di servizi di notifica,61.90.20,"servizi di notifica, erogazione"
6176.0,,messaggistica di testo sms,fornitura,"messaggistica di testo sms, fornitura",fornitura di messaggistica di testo sms,61.90.20,"messaggistica di testo sms, fornitura"
6177.0,,mms+,fornitura,"mms+, fornitura",fornitura di mms+,61.90.20,"mms+, fornitura"
6178.0,,servizi dati avanzati sms+,fornitura,"servizi dati avanzati sms+, fornitura",fornitura di servizi dati avanzati sms+,61.90.20,"servizi dati avanzati sms+, fornitura"
6179.0,,servizi push sms,fornitura,"servizi push sms, fornitura",fornitura di servizi push sms,61.90.20,"servizi push sms, fornitura"
6180.0,,servizi voice over internet protocol voip,fornitura,"servizi voice over internet protocol voip, fornitura",fornitura di servizi voice over internet protocol voip,61.90.20,"servizi voice over internet protocol voip, fornitura"
6181.0,,messaggi di testo sms,trasmissione via internet,"messaggi di testo sms, trasmissione via internet",trasmissione via internet di messaggi di testo sms,61.90.20,"messaggi di testo sms, trasmissione via internet"
6183.0,,applicazioni di telecomunicazioni specializzate,fornitura,"applicazioni di telecomunicazioni specializzate, fornitura",fornitura di applicazioni di telecomunicazioni specializzate,61.90.90,"applicazioni di telecomunicazioni specializzate, fornitura"
6185.0,,sistemi di telemetria,fornitura,"sistemi di telemetria, fornitura",fornitura di sistemi di telemetria,61.90.90,"sistemi di telemetria, fornitura"
6186.0,,sistemi di tracciamento satellitare tracking,fornitura,"sistemi di tracciamento satellitare tracking, fornitura",fornitura di sistemi di tracciamento satellitare tracking,61.90.90,"sistemi di tracciamento satellitare tracking, fornitura"
6188.0,,stazioni di terminali satellitari,gestione,"stazioni di terminali satellitari, gestione",gestione di stazioni di terminali satellitari,61.90.90,"stazioni di terminali satellitari, gestione"
6189.0,,programmazione informatica,attività,"programmazione informatica, attività",attività di programmazione informatica,62.10.00,"programmazione informatica, attività"
6190.0,,software,personalizzazione,"software, personalizzazione",personalizzazione di software,62.10.00,"software, personalizzazione"
6191.0,,applicazioni di apprendimento automatico machine learning application,progettazione,"applicazioni di apprendimento automatico machine learning application, progettazione",progettazione di applicazioni di apprendimento automatico machine learning application,62.10.00,"applicazioni di apprendimento automatico machine learning application, progettazione"
6192.0,,applicazioni di gioco gaming application,progettazione,"applicazioni di gioco gaming application, progettazione",progettazione di applicazioni di gioco gaming application,62.10.00,"applicazioni di gioco gaming application, progettazione"
